Exame,Teste,Treino,InstanciaExame,ImageCheckSum,ImagePathName,ImageShapeR,ImageShapeC,ImageShapeChannels,ObjectsCategory,ObjectsBoundingBoxMinimumR,ObjectsBoundingBoxMinimumC,ObjectsBoundingBoxMaximumR,ObjectsBoundingBoxMaximumC
361,False,True,45,0e74f0ed945914de26d08d27c364550c,/images/be5bb7d0-7c3f-4bb9-8bb4-f8bc8d875943.png,1200,1600,3,0,995,1242,1099,1369
361,False,True,42,0e74f0ed945914de26d08d27c364550c,/images/be5bb7d0-7c3f-4bb9-8bb4-f8bc8d875943.png,1200,1600,3,0,73,963,170,1049
361,False,True,47,0e74f0ed945914de26d08d27c364550c,/images/be5bb7d0-7c3f-4bb9-8bb4-f8bc8d875943.png,1200,1600,3,0,895,1358,995,1459
361,False,True,41,0e74f0ed945914de26d08d27c364550c,/images/be5bb7d0-7c3f-4bb9-8bb4-f8bc8d875943.png,1200,1600,3,0,195,555,308,657
361,False,True,48,0e74f0ed945914de26d08d27c364550c,/images/be5bb7d0-7c3f-4bb9-8bb4-f8bc8d875943.png,1200,1600,3,0,227,1462,331,1593
362,False,True,41,ed561edbcdadee6fe2fb515842530156,/images/c94a5851-b846-4fde-8c89-05bec3a8ac53.png,1200,1600,3,1,548,1038,682,1196
362,False,True,42,ed561edbcdadee6fe2fb515842530156,/images/c94a5851-b846-4fde-8c89-05bec3a8ac53.png,1200,1600,3,1,678,1042,824,1174
362,False,True,14,ed561edbcdadee6fe2fb515842530156,/images/c94a5851-b846-4fde-8c89-05bec3a8ac53.png,1200,1600,3,1,281,364,401,495
362,False,True,40,ed561edbcdadee6fe2fb515842530156,/images/c94a5851-b846-4fde-8c89-05bec3a8ac53.png,1200,1600,3,0,289,930,408,1037
362,False,True,39,ed561edbcdadee6fe2fb515842530156,/images/c94a5851-b846-4fde-8c89-05bec3a8ac53.png,1200,1600,3,0,246,969,362,1076
362,False,True,38,ed561edbcdadee6fe2fb515842530156,/images/c94a5851-b846-4fde-8c89-05bec3a8ac53.png,1200,1600,3,0,94,101,193,210
363,False,True,57,cc7be03ac7c39371448684b94cc84dd1,/images/3dcd4f1b-ce43-4a34-b1ed-076bb42963b1.png,1200,1600,3,1,103,541,243,671
363,False,True,64,cc7be03ac7c39371448684b94cc84dd1,/images/3dcd4f1b-ce43-4a34-b1ed-076bb42963b1.png,1200,1600,3,1,826,1425,1069,1529
363,False,True,65,cc7be03ac7c39371448684b94cc84dd1,/images/3dcd4f1b-ce43-4a34-b1ed-076bb42963b1.png,1200,1600,3,1,978,381,1069,477
363,False,True,67,cc7be03ac7c39371448684b94cc84dd1,/images/3dcd4f1b-ce43-4a34-b1ed-076bb42963b1.png,1200,1600,3,1,103,1110,250,1221
363,False,True,69,cc7be03ac7c39371448684b94cc84dd1,/images/3dcd4f1b-ce43-4a34-b1ed-076bb42963b1.png,1200,1600,3,1,130,8,252,143
363,False,True,68,cc7be03ac7c39371448684b94cc84dd1,/images/3dcd4f1b-ce43-4a34-b1ed-076bb42963b1.png,1200,1600,3,1,235,761,340,963
363,False,True,66,cc7be03ac7c39371448684b94cc84dd1,/images/3dcd4f1b-ce43-4a34-b1ed-076bb42963b1.png,1200,1600,3,1,894,351,977,468
363,False,True,40,cc7be03ac7c39371448684b94cc84dd1,/images/3dcd4f1b-ce43-4a34-b1ed-076bb42963b1.png,1200,1600,3,1,491,596,613,728
363,False,True,38,cc7be03ac7c39371448684b94cc84dd1,/images/3dcd4f1b-ce43-4a34-b1ed-076bb42963b1.png,1200,1600,3,1,278,118,418,255
363,False,True,29,cc7be03ac7c39371448684b94cc84dd1,/images/3dcd4f1b-ce43-4a34-b1ed-076bb42963b1.png,1200,1600,3,1,894,994,1021,1135
363,False,True,63,cc7be03ac7c39371448684b94cc84dd1,/images/3dcd4f1b-ce43-4a34-b1ed-076bb42963b1.png,1200,1600,3,0,159,1169,274,1280
363,False,True,62,cc7be03ac7c39371448684b94cc84dd1,/images/3dcd4f1b-ce43-4a34-b1ed-076bb42963b1.png,1200,1600,3,0,44,1193,167,1326
363,False,True,61,cc7be03ac7c39371448684b94cc84dd1,/images/3dcd4f1b-ce43-4a34-b1ed-076bb42963b1.png,1200,1600,3,0,47,206,159,323
363,False,True,60,cc7be03ac7c39371448684b94cc84dd1,/images/3dcd4f1b-ce43-4a34-b1ed-076bb42963b1.png,1200,1600,3,0,12,433,121,541
363,False,True,59,cc7be03ac7c39371448684b94cc84dd1,/images/3dcd4f1b-ce43-4a34-b1ed-076bb42963b1.png,1200,1600,3,0,1022,224,1117,327
363,False,True,58,cc7be03ac7c39371448684b94cc84dd1,/images/3dcd4f1b-ce43-4a34-b1ed-076bb42963b1.png,1200,1600,3,0,697,842,810,967
363,False,True,56,cc7be03ac7c39371448684b94cc84dd1,/images/3dcd4f1b-ce43-4a34-b1ed-076bb42963b1.png,1200,1600,3,0,219,70,320,173
363,False,True,49,cc7be03ac7c39371448684b94cc84dd1,/images/3dcd4f1b-ce43-4a34-b1ed-076bb42963b1.png,1200,1600,3,0,3,1474,110,1581
363,False,True,54,cc7be03ac7c39371448684b94cc84dd1,/images/3dcd4f1b-ce43-4a34-b1ed-076bb42963b1.png,1200,1600,3,0,839,201,952,346
363,False,True,52,cc7be03ac7c39371448684b94cc84dd1,/images/3dcd4f1b-ce43-4a34-b1ed-076bb42963b1.png,1200,1600,3,0,890,597,992,697
364,False,True,18,3f25106195f718fc283b04f9e455c706,/images/157ac97a-396e-4f6c-94c6-72a4d06ccc5f.png,1200,1600,3,1,510,840,662,1002
364,False,True,13,3f25106195f718fc283b04f9e455c706,/images/157ac97a-396e-4f6c-94c6-72a4d06ccc5f.png,1200,1600,3,0,970,1399,1095,1525
366,False,True,31,7344f87e381fbf9d8f5085e35ac913fd,/images/a7688988-2bcc-4458-83d3-5e482da5f87b.png,1200,1600,3,1,939,1261,1083,1380
366,False,True,46,7344f87e381fbf9d8f5085e35ac913fd,/images/a7688988-2bcc-4458-83d3-5e482da5f87b.png,1200,1600,3,1,87,126,207,247
366,False,True,26,7344f87e381fbf9d8f5085e35ac913fd,/images/a7688988-2bcc-4458-83d3-5e482da5f87b.png,1200,1600,3,1,255,1147,391,1259
366,False,True,40,7344f87e381fbf9d8f5085e35ac913fd,/images/a7688988-2bcc-4458-83d3-5e482da5f87b.png,1200,1600,3,0,51,653,167,767
366,False,True,39,7344f87e381fbf9d8f5085e35ac913fd,/images/a7688988-2bcc-4458-83d3-5e482da5f87b.png,1200,1600,3,0,388,150,482,242
366,False,True,38,7344f87e381fbf9d8f5085e35ac913fd,/images/a7688988-2bcc-4458-83d3-5e482da5f87b.png,1200,1600,3,0,867,490,969,596
367,False,True,82,7d006341f6a74a446bcf439982fa9b3c,/images/8757be1e-b832-407a-8e95-62abae485b24.png,1200,1600,3,1,501,20,698,195
367,False,True,81,7d006341f6a74a446bcf439982fa9b3c,/images/8757be1e-b832-407a-8e95-62abae485b24.png,1200,1600,3,1,329,1412,469,1557
367,False,True,66,7d006341f6a74a446bcf439982fa9b3c,/images/8757be1e-b832-407a-8e95-62abae485b24.png,1200,1600,3,1,587,861,713,998
367,False,True,18,7d006341f6a74a446bcf439982fa9b3c,/images/8757be1e-b832-407a-8e95-62abae485b24.png,1200,1600,3,1,252,469,352,579
367,False,True,26,7d006341f6a74a446bcf439982fa9b3c,/images/8757be1e-b832-407a-8e95-62abae485b24.png,1200,1600,3,1,348,1243,457,1353
367,False,True,59,7d006341f6a74a446bcf439982fa9b3c,/images/8757be1e-b832-407a-8e95-62abae485b24.png,1200,1600,3,0,483,1277,591,1397
367,False,True,60,7d006341f6a74a446bcf439982fa9b3c,/images/8757be1e-b832-407a-8e95-62abae485b24.png,1200,1600,3,0,369,602,460,698
367,False,True,58,7d006341f6a74a446bcf439982fa9b3c,/images/8757be1e-b832-407a-8e95-62abae485b24.png,1200,1600,3,0,532,944,630,1060
367,False,True,57,7d006341f6a74a446bcf439982fa9b3c,/images/8757be1e-b832-407a-8e95-62abae485b24.png,1200,1600,3,0,19,1022,151,1163
367,False,True,56,7d006341f6a74a446bcf439982fa9b3c,/images/8757be1e-b832-407a-8e95-62abae485b24.png,1200,1600,3,0,316,1387,412,1482
368,False,True,34,38d9b325e66bbdc4cf15f944034b0674,/images/6fb707b1-5c07-479f-8385-5404bf5747b0.png,1200,1600,3,1,231,506,412,616
368,False,True,20,38d9b325e66bbdc4cf15f944034b0674,/images/6fb707b1-5c07-479f-8385-5404bf5747b0.png,1200,1600,3,0,670,553,797,677
369,False,True,1,f2abe51b7161606882c5989b9ec03985,/images/177f883a-f0f1-4b8e-b598-2ca4bab27381.png,1200,1600,3,1,223,1388,350,1560
369,False,True,2,f2abe51b7161606882c5989b9ec03985,/images/177f883a-f0f1-4b8e-b598-2ca4bab27381.png,1200,1600,3,1,190,452,321,600
369,False,True,46,f2abe51b7161606882c5989b9ec03985,/images/177f883a-f0f1-4b8e-b598-2ca4bab27381.png,1200,1600,3,0,510,23,638,138
369,False,True,45,f2abe51b7161606882c5989b9ec03985,/images/177f883a-f0f1-4b8e-b598-2ca4bab27381.png,1200,1600,3,0,642,4,756,129
370,False,True,122,b8759639a22b54c2ed677aaf03e60d39,/images/79d7a014-21ff-40f1-9ac4-a69839390654.png,1200,1600,3,1,486,1212,625,1356
370,False,True,109,b8759639a22b54c2ed677aaf03e60d39,/images/79d7a014-21ff-40f1-9ac4-a69839390654.png,1200,1600,3,0,559,1420,670,1520
371,False,True,68,04157eaf30ff1e6c6cf1011cf54f11d5,/images/6b2ff7ca-c5b3-415c-9481-7b14efc6d7ef.png,1200,1600,3,1,221,714,420,842
371,False,True,51,04157eaf30ff1e6c6cf1011cf54f11d5,/images/6b2ff7ca-c5b3-415c-9481-7b14efc6d7ef.png,1200,1600,3,0,437,762,544,881
372,False,True,24,274751b3129e56a262e209cffcc2d175,/images/eeb06e39-482b-443d-8cf6-b9b5c763df78.png,1200,1600,3,1,268,674,400,821
372,False,True,15,274751b3129e56a262e209cffcc2d175,/images/eeb06e39-482b-443d-8cf6-b9b5c763df78.png,1200,1600,3,0,787,161,888,283
375,False,True,61,89c152a4fdce6e0e440b83cb021e72c2,/images/5107dcb7-164f-4e10-bbff-822b39b76efc.png,1200,1600,3,1,921,623,1046,750
375,False,True,47,89c152a4fdce6e0e440b83cb021e72c2,/images/5107dcb7-164f-4e10-bbff-822b39b76efc.png,1200,1600,3,0,859,136,971,251
376,False,True,4,c0d37f94e40d38a98f5ceb05cbba19e7,/images/505355c9-23bf-4f90-8ebc-6a7ef50964d0.png,1200,1600,3,1,608,1075,726,1193
376,False,True,28,c0d37f94e40d38a98f5ceb05cbba19e7,/images/505355c9-23bf-4f90-8ebc-6a7ef50964d0.png,1200,1600,3,1,572,700,695,817
376,False,True,51,c0d37f94e40d38a98f5ceb05cbba19e7,/images/505355c9-23bf-4f90-8ebc-6a7ef50964d0.png,1200,1600,3,0,554,487,652,590
376,False,True,47,c0d37f94e40d38a98f5ceb05cbba19e7,/images/505355c9-23bf-4f90-8ebc-6a7ef50964d0.png,1200,1600,3,0,503,611,608,715
377,False,True,16,43275e114f308b23bfb5d4e269c46a2a,/images/1d4cdf2e-79a0-41e9-aabe-e437a190dfc4.png,1200,1600,3,1,4,439,136,567
377,False,True,24,43275e114f308b23bfb5d4e269c46a2a,/images/1d4cdf2e-79a0-41e9-aabe-e437a190dfc4.png,1200,1600,3,1,1049,153,1176,281
377,False,True,17,43275e114f308b23bfb5d4e269c46a2a,/images/1d4cdf2e-79a0-41e9-aabe-e437a190dfc4.png,1200,1600,3,0,261,382,369,504
377,False,True,18,43275e114f308b23bfb5d4e269c46a2a,/images/1d4cdf2e-79a0-41e9-aabe-e437a190dfc4.png,1200,1600,3,0,78,779,202,892
378,False,True,50,86e2805b6f734a85ade9c7645781bacc,/images/194aec70-41a5-4ac3-b22f-0b6eda91f730.png,1200,1600,3,1,337,436,486,549
378,False,True,42,86e2805b6f734a85ade9c7645781bacc,/images/194aec70-41a5-4ac3-b22f-0b6eda91f730.png,1200,1600,3,1,148,1254,280,1387
378,False,True,11,86e2805b6f734a85ade9c7645781bacc,/images/194aec70-41a5-4ac3-b22f-0b6eda91f730.png,1200,1600,3,1,846,934,1002,1064
378,False,True,39,86e2805b6f734a85ade9c7645781bacc,/images/194aec70-41a5-4ac3-b22f-0b6eda91f730.png,1200,1600,3,0,1026,761,1145,889
378,False,True,38,86e2805b6f734a85ade9c7645781bacc,/images/194aec70-41a5-4ac3-b22f-0b6eda91f730.png,1200,1600,3,0,290,505,418,617
378,False,True,37,86e2805b6f734a85ade9c7645781bacc,/images/194aec70-41a5-4ac3-b22f-0b6eda91f730.png,1200,1600,3,0,391,1261,501,1368
379,False,True,39,7d45ab705a4da06db56a8769a3fe2bb0,/images/bb3ae957-0f6d-4615-bfe5-24fbca50b459.png,1200,1600,3,1,822,156,1011,268
379,False,True,28,7d45ab705a4da06db56a8769a3fe2bb0,/images/bb3ae957-0f6d-4615-bfe5-24fbca50b459.png,1200,1600,3,0,453,457,566,583
380,False,True,86,81533daf5413eb7db5c460052c5fa7a9,/images/4d8a4ce8-0f9c-4f21-8844-4cf0e5514bbf.png,1200,1600,3,1,658,254,756,361
380,False,True,98,81533daf5413eb7db5c460052c5fa7a9,/images/4d8a4ce8-0f9c-4f21-8844-4cf0e5514bbf.png,1200,1600,3,0,478,217,571,277
381,False,True,36,df32515729609982523d767757482fc8,/images/b78ba2c8-ecb3-45b2-9cda-2c8088fa95d1.png,1200,1600,3,1,232,39,380,159
381,False,True,5,df32515729609982523d767757482fc8,/images/b78ba2c8-ecb3-45b2-9cda-2c8088fa95d1.png,1200,1600,3,1,220,1426,357,1556
381,False,True,25,df32515729609982523d767757482fc8,/images/b78ba2c8-ecb3-45b2-9cda-2c8088fa95d1.png,1200,1600,3,1,174,418,300,551
381,False,True,35,df32515729609982523d767757482fc8,/images/b78ba2c8-ecb3-45b2-9cda-2c8088fa95d1.png,1200,1600,3,0,293,136,421,236
381,False,True,34,df32515729609982523d767757482fc8,/images/b78ba2c8-ecb3-45b2-9cda-2c8088fa95d1.png,1200,1600,3,0,557,625,668,738
381,False,True,33,df32515729609982523d767757482fc8,/images/b78ba2c8-ecb3-45b2-9cda-2c8088fa95d1.png,1200,1600,3,0,344,589,469,724
382,False,True,67,aed1d368787a632979747def80521bf7,/images/109fbb82-bc3c-41ac-984d-e2da86202873.png,1200,1600,3,1,699,456,859,578
382,False,True,63,aed1d368787a632979747def80521bf7,/images/109fbb82-bc3c-41ac-984d-e2da86202873.png,1200,1600,3,1,328,60,486,230
382,False,True,45,aed1d368787a632979747def80521bf7,/images/109fbb82-bc3c-41ac-984d-e2da86202873.png,1200,1600,3,0,267,1435,390,1559
382,False,True,49,aed1d368787a632979747def80521bf7,/images/109fbb82-bc3c-41ac-984d-e2da86202873.png,1200,1600,3,0,77,831,186,955
383,False,True,50,1ac26cf0c37c561ebf8582212dd9a320,/images/c03d9b87-e19b-402b-ad86-b30d6e8aeb59.png,1200,1600,3,1,1005,1052,1114,1185
383,False,True,78,1ac26cf0c37c561ebf8582212dd9a320,/images/c03d9b87-e19b-402b-ad86-b30d6e8aeb59.png,1200,1600,3,1,800,118,937,248
383,False,True,77,1ac26cf0c37c561ebf8582212dd9a320,/images/c03d9b87-e19b-402b-ad86-b30d6e8aeb59.png,1200,1600,3,1,584,381,712,515
383,False,True,76,1ac26cf0c37c561ebf8582212dd9a320,/images/c03d9b87-e19b-402b-ad86-b30d6e8aeb59.png,1200,1600,3,1,282,1087,438,1247
383,False,True,36,1ac26cf0c37c561ebf8582212dd9a320,/images/c03d9b87-e19b-402b-ad86-b30d6e8aeb59.png,1200,1600,3,1,580,319,687,426
383,False,True,45,1ac26cf0c37c561ebf8582212dd9a320,/images/c03d9b87-e19b-402b-ad86-b30d6e8aeb59.png,1200,1600,3,0,552,131,655,231
383,False,True,61,1ac26cf0c37c561ebf8582212dd9a320,/images/c03d9b87-e19b-402b-ad86-b30d6e8aeb59.png,1200,1600,3,0,424,1271,515,1386
383,False,True,60,1ac26cf0c37c561ebf8582212dd9a320,/images/c03d9b87-e19b-402b-ad86-b30d6e8aeb59.png,1200,1600,3,0,650,439,755,550
383,False,True,59,1ac26cf0c37c561ebf8582212dd9a320,/images/c03d9b87-e19b-402b-ad86-b30d6e8aeb59.png,1200,1600,3,0,860,509,971,622
383,False,True,58,1ac26cf0c37c561ebf8582212dd9a320,/images/c03d9b87-e19b-402b-ad86-b30d6e8aeb59.png,1200,1600,3,0,686,166,798,280
384,False,True,47,f93cbe853de314069678d8481a431002,/images/30948737-0d0d-4b68-b9ab-50577e0fe026.png,1200,1600,3,1,507,326,697,477
384,False,True,36,f93cbe853de314069678d8481a431002,/images/30948737-0d0d-4b68-b9ab-50577e0fe026.png,1200,1600,3,0,932,643,1033,764
385,False,True,45,70451daf7aa4164beb28647ffd573387,/images/78a5d1c3-44dd-44bc-ad5b-5e25bdcc4fae.png,1200,1600,3,1,916,1343,1003,1549
385,False,True,47,70451daf7aa4164beb28647ffd573387,/images/78a5d1c3-44dd-44bc-ad5b-5e25bdcc4fae.png,1200,1600,3,1,618,41,742,199
385,False,True,46,70451daf7aa4164beb28647ffd573387,/images/78a5d1c3-44dd-44bc-ad5b-5e25bdcc4fae.png,1200,1600,3,1,704,137,809,238
385,False,True,44,70451daf7aa4164beb28647ffd573387,/images/78a5d1c3-44dd-44bc-ad5b-5e25bdcc4fae.png,1200,1600,3,1,295,1219,411,1380
385,False,True,43,70451daf7aa4164beb28647ffd573387,/images/78a5d1c3-44dd-44bc-ad5b-5e25bdcc4fae.png,1200,1600,3,1,1010,570,1129,712
385,False,True,32,70451daf7aa4164beb28647ffd573387,/images/78a5d1c3-44dd-44bc-ad5b-5e25bdcc4fae.png,1200,1600,3,1,230,1347,323,1499
385,False,True,50,70451daf7aa4164beb28647ffd573387,/images/78a5d1c3-44dd-44bc-ad5b-5e25bdcc4fae.png,1200,1600,3,0,1089,293,1179,389
385,False,True,49,70451daf7aa4164beb28647ffd573387,/images/78a5d1c3-44dd-44bc-ad5b-5e25bdcc4fae.png,1200,1600,3,0,1003,195,1108,302
385,False,True,48,70451daf7aa4164beb28647ffd573387,/images/78a5d1c3-44dd-44bc-ad5b-5e25bdcc4fae.png,1200,1600,3,0,918,188,1033,312
385,False,True,38,70451daf7aa4164beb28647ffd573387,/images/78a5d1c3-44dd-44bc-ad5b-5e25bdcc4fae.png,1200,1600,3,0,949,959,1066,1077
385,False,True,42,70451daf7aa4164beb28647ffd573387,/images/78a5d1c3-44dd-44bc-ad5b-5e25bdcc4fae.png,1200,1600,3,0,606,480,719,597
385,False,True,41,70451daf7aa4164beb28647ffd573387,/images/78a5d1c3-44dd-44bc-ad5b-5e25bdcc4fae.png,1200,1600,3,0,364,454,467,556
387,False,True,21,f2466e6a55a655447d3a085840e3659e,/images/65054b19-5c6a-4870-99a9-eef994721d3a.png,1200,1600,3,1,869,1316,1017,1455
387,False,True,23,f2466e6a55a655447d3a085840e3659e,/images/65054b19-5c6a-4870-99a9-eef994721d3a.png,1200,1600,3,1,341,1022,466,1163
387,False,True,15,f2466e6a55a655447d3a085840e3659e,/images/65054b19-5c6a-4870-99a9-eef994721d3a.png,1200,1600,3,0,213,44,334,177
387,False,True,16,f2466e6a55a655447d3a085840e3659e,/images/65054b19-5c6a-4870-99a9-eef994721d3a.png,1200,1600,3,0,261,1094,369,1225
388,False,True,35,f778af2dbed9a9311972ce558e367869,/images/93f7e207-0d8e-47f8-8258-09a0e03dbdd6.png,1200,1600,3,1,372,775,525,932
388,False,True,41,f778af2dbed9a9311972ce558e367869,/images/93f7e207-0d8e-47f8-8258-09a0e03dbdd6.png,1200,1600,3,1,650,353,781,458
388,False,True,32,f778af2dbed9a9311972ce558e367869,/images/93f7e207-0d8e-47f8-8258-09a0e03dbdd6.png,1200,1600,3,0,983,548,1098,678
388,False,True,25,f778af2dbed9a9311972ce558e367869,/images/93f7e207-0d8e-47f8-8258-09a0e03dbdd6.png,1200,1600,3,0,791,375,916,497
389,False,True,107,8977a670dde8f88790d1492d224d3ccb,/images/ed0bee2f-05e0-4392-8357-19750cec577c.png,1200,1600,3,1,811,288,914,406
389,False,True,130,8977a670dde8f88790d1492d224d3ccb,/images/ed0bee2f-05e0-4392-8357-19750cec577c.png,1200,1600,3,0,475,57,565,165
391,False,True,45,2881a3aa1ee1ce80391acde67aa24292,/images/9e74feb8-017d-4d53-8896-9ebda4327dd1.png,1200,1600,3,1,825,1328,956,1446
391,False,True,4,2881a3aa1ee1ce80391acde67aa24292,/images/9e74feb8-017d-4d53-8896-9ebda4327dd1.png,1200,1600,3,1,51,587,168,703
391,False,True,3,2881a3aa1ee1ce80391acde67aa24292,/images/9e74feb8-017d-4d53-8896-9ebda4327dd1.png,1200,1600,3,1,577,887,698,1009
391,False,True,56,2881a3aa1ee1ce80391acde67aa24292,/images/9e74feb8-017d-4d53-8896-9ebda4327dd1.png,1200,1600,3,0,871,118,969,225
391,False,True,55,2881a3aa1ee1ce80391acde67aa24292,/images/9e74feb8-017d-4d53-8896-9ebda4327dd1.png,1200,1600,3,0,587,213,708,320
391,False,True,54,2881a3aa1ee1ce80391acde67aa24292,/images/9e74feb8-017d-4d53-8896-9ebda4327dd1.png,1200,1600,3,0,66,456,153,600
392,False,True,59,ef29a14d5d84237b8fd22c9010048902,/images/90171428-f208-428a-b40e-f57ee3bea457.png,1200,1600,3,1,1019,814,1155,940
392,False,True,75,ef29a14d5d84237b8fd22c9010048902,/images/90171428-f208-428a-b40e-f57ee3bea457.png,1200,1600,3,1,295,980,411,1121
392,False,True,77,ef29a14d5d84237b8fd22c9010048902,/images/90171428-f208-428a-b40e-f57ee3bea457.png,1200,1600,3,1,635,124,815,278
392,False,True,76,ef29a14d5d84237b8fd22c9010048902,/images/90171428-f208-428a-b40e-f57ee3bea457.png,1200,1600,3,1,552,1159,699,1350
392,False,True,71,ef29a14d5d84237b8fd22c9010048902,/images/90171428-f208-428a-b40e-f57ee3bea457.png,1200,1600,3,0,320,97,418,198
392,False,True,64,ef29a14d5d84237b8fd22c9010048902,/images/90171428-f208-428a-b40e-f57ee3bea457.png,1200,1600,3,0,1093,365,1190,476
392,False,True,65,ef29a14d5d84237b8fd22c9010048902,/images/90171428-f208-428a-b40e-f57ee3bea457.png,1200,1600,3,0,554,1001,683,1121
392,False,True,66,ef29a14d5d84237b8fd22c9010048902,/images/90171428-f208-428a-b40e-f57ee3bea457.png,1200,1600,3,0,590,1334,693,1447
393,False,True,38,29f5eacab7df319de974d276b5e97eab,/images/587e5464-d70b-4279-8562-010279f6efbd.png,1200,1600,3,1,837,1019,961,1142
393,False,True,34,29f5eacab7df319de974d276b5e97eab,/images/587e5464-d70b-4279-8562-010279f6efbd.png,1200,1600,3,1,365,1273,490,1390
393,False,True,26,29f5eacab7df319de974d276b5e97eab,/images/587e5464-d70b-4279-8562-010279f6efbd.png,1200,1600,3,1,423,1406,554,1517
393,False,True,53,29f5eacab7df319de974d276b5e97eab,/images/587e5464-d70b-4279-8562-010279f6efbd.png,1200,1600,3,0,906,1405,1019,1530
393,False,True,52,29f5eacab7df319de974d276b5e97eab,/images/587e5464-d70b-4279-8562-010279f6efbd.png,1200,1600,3,0,755,1143,884,1249
393,False,True,51,29f5eacab7df319de974d276b5e97eab,/images/587e5464-d70b-4279-8562-010279f6efbd.png,1200,1600,3,0,701,1280,824,1399
394,False,True,27,4706d57e07dfccbe902c4af00d1837a0,/images/c52f8cc8-afd7-441c-9f1f-18b6e16d79cf.png,1200,1600,3,1,298,221,440,388
394,False,True,21,4706d57e07dfccbe902c4af00d1837a0,/images/c52f8cc8-afd7-441c-9f1f-18b6e16d79cf.png,1200,1600,3,0,584,1427,691,1530
395,False,True,31,6499d0e44e73ee84186d3e46e6850aa1,/images/fbb1b44c-d75a-4550-a6c0-0eb62b96bfce.png,1200,1600,3,1,294,1332,481,1467
395,False,True,1,6499d0e44e73ee84186d3e46e6850aa1,/images/fbb1b44c-d75a-4550-a6c0-0eb62b96bfce.png,1200,1600,3,1,511,997,657,1131
395,False,True,26,6499d0e44e73ee84186d3e46e6850aa1,/images/fbb1b44c-d75a-4550-a6c0-0eb62b96bfce.png,1200,1600,3,0,31,1281,139,1388
395,False,True,20,6499d0e44e73ee84186d3e46e6850aa1,/images/fbb1b44c-d75a-4550-a6c0-0eb62b96bfce.png,1200,1600,3,0,532,1,656,119
396,False,True,58,1a5c40056c2482f14d7979602cb8fa63,/images/5f742392-278d-461c-a848-08def2c28878.png,1200,1600,3,1,199,1194,342,1314
396,False,True,50,1a5c40056c2482f14d7979602cb8fa63,/images/5f742392-278d-461c-a848-08def2c28878.png,1200,1600,3,1,893,177,1015,299
396,False,True,59,1a5c40056c2482f14d7979602cb8fa63,/images/5f742392-278d-461c-a848-08def2c28878.png,1200,1600,3,1,113,374,274,483
396,False,True,60,1a5c40056c2482f14d7979602cb8fa63,/images/5f742392-278d-461c-a848-08def2c28878.png,1200,1600,3,1,519,560,659,737
396,False,True,52,1a5c40056c2482f14d7979602cb8fa63,/images/5f742392-278d-461c-a848-08def2c28878.png,1200,1600,3,0,640,1436,730,1518
396,False,True,57,1a5c40056c2482f14d7979602cb8fa63,/images/5f742392-278d-461c-a848-08def2c28878.png,1200,1600,3,0,229,1367,322,1450
396,False,True,56,1a5c40056c2482f14d7979602cb8fa63,/images/5f742392-278d-461c-a848-08def2c28878.png,1200,1600,3,0,494,236,587,335
396,False,True,55,1a5c40056c2482f14d7979602cb8fa63,/images/5f742392-278d-461c-a848-08def2c28878.png,1200,1600,3,0,208,1260,329,1373
398,False,True,73,e674ad0aab141db210e25e53f11576d0,/images/770b8ca4-8377-479b-9ad5-5455ec3b44f8.png,1200,1600,3,1,356,403,521,553
398,False,True,69,e674ad0aab141db210e25e53f11576d0,/images/770b8ca4-8377-479b-9ad5-5455ec3b44f8.png,1200,1600,3,1,199,1235,326,1390
398,False,True,82,e674ad0aab141db210e25e53f11576d0,/images/770b8ca4-8377-479b-9ad5-5455ec3b44f8.png,1200,1600,3,0,1000,153,1117,260
398,False,True,59,e674ad0aab141db210e25e53f11576d0,/images/770b8ca4-8377-479b-9ad5-5455ec3b44f8.png,1200,1600,3,0,991,595,1108,685
399,False,True,36,8462d44726ee69430504abbaf68a4dd2,/images/c118ff18-f9f2-4617-bddb-dc4091fb8f5f.png,1200,1600,3,1,488,830,668,954
399,False,True,28,8462d44726ee69430504abbaf68a4dd2,/images/c118ff18-f9f2-4617-bddb-dc4091fb8f5f.png,1200,1600,3,0,438,418,550,538
401,False,True,8,1d2053dc46f9cd9bc7cb9f93bef3fc48,/images/1f8edb2a-40bc-4beb-aa6b-884d2473df0f.png,1200,1600,3,1,920,272,1078,419
401,False,True,38,1d2053dc46f9cd9bc7cb9f93bef3fc48,/images/1f8edb2a-40bc-4beb-aa6b-884d2473df0f.png,1200,1600,3,0,1052,668,1174,792
402,False,True,62,6cb3d645c85bf92a57cfc98f018c6806,/images/14b68d86-ac7f-419d-b4a5-6b0b1d9aaa18.png,1200,1600,3,1,816,199,976,330
402,False,True,64,6cb3d645c85bf92a57cfc98f018c6806,/images/14b68d86-ac7f-419d-b4a5-6b0b1d9aaa18.png,1200,1600,3,1,36,968,193,1140
402,False,True,70,6cb3d645c85bf92a57cfc98f018c6806,/images/14b68d86-ac7f-419d-b4a5-6b0b1d9aaa18.png,1200,1600,3,1,347,404,473,533
402,False,True,69,6cb3d645c85bf92a57cfc98f018c6806,/images/14b68d86-ac7f-419d-b4a5-6b0b1d9aaa18.png,1200,1600,3,1,406,1192,526,1390
