Exame,InstanciaExame,Teste,Treino,ImageCheckSum,ImagePathName,ImageShapeR,ImageShapeC,ImageShapeChannels,ObjectsBoundingBoxMinimumR,ObjectsBoundingBoxMinimumC,ObjectsBoundingBoxMaximumR,ObjectsBoundingBoxMaximumC,ObjectsCategory
376,23,0,1,59accdc1f66e7ece95c033587c580dc3,/images/a27858ef-6533-413e-bc75-cc54690261a2.png,1200,1600,3,279,829,414,972,schizont
376,24,0,1,59accdc1f66e7ece95c033587c580dc3,/images/a27858ef-6533-413e-bc75-cc54690261a2.png,1200,1600,3,272,289,408,424,gametocyte
378,58,0,1,465cb345d09dece4ba5ca0342074d2ac,/images/d6352a03-ef81-421d-915e-226499555d20.png,1200,1600,3,541,843,687,1032,schizont
378,64,0,1,465cb345d09dece4ba5ca0342074d2ac,/images/d6352a03-ef81-421d-915e-226499555d20.png,1200,1600,3,591,1161,735,1341,difficult
380,28,0,1,f1f3531f938ca7a359cc4280071f646a,/images/f5419bc0-4415-41b6-b832-5326cfcc534b.png,1200,1600,3,497,926,632,1052,ring
381,23,0,1,9f85c7e01dfaa2661ba0ff341662cea6,/images/8eeb378e-90f0-47ea-ac1c-2a201eb8d090.png,1200,1600,3,247,330,371,452,difficult
382,40,0,1,73e53d2c1fd9f79b0b7f044749e50be7,/images/57e1879e-4294-45e7-9c1b-627e8cca0271.png,1200,1600,3,329,893,461,1016,trophozoite
382,42,0,1,73e53d2c1fd9f79b0b7f044749e50be7,/images/57e1879e-4294-45e7-9c1b-627e8cca0271.png,1200,1600,3,199,734,353,859,difficult
382,52,0,1,73e53d2c1fd9f79b0b7f044749e50be7,/images/57e1879e-4294-45e7-9c1b-627e8cca0271.png,1200,1600,3,31,1196,170,1322,trophozoite
382,66,0,1,73e53d2c1fd9f79b0b7f044749e50be7,/images/57e1879e-4294-45e7-9c1b-627e8cca0271.png,1200,1600,3,0,1129,83,1260,trophozoite
383,9,0,1,9f98185434d04dd017ee3bf78b12d1ca,/images/883b726a-f61c-4382-9f1b-2fff302beba6.png,1200,1600,3,901,1177,1048,1336,schizont
383,25,0,1,9f98185434d04dd017ee3bf78b12d1ca,/images/883b726a-f61c-4382-9f1b-2fff302beba6.png,1200,1600,3,181,219,310,347,trophozoite
384,41,0,1,ae5383cd8b69a7043e5321ca89710d05,/images/dc3bdfe9-1565-4cda-9c4e-0979846dab60.png,1200,1600,3,287,859,416,971,gametocyte
384,46,0,1,ae5383cd8b69a7043e5321ca89710d05,/images/dc3bdfe9-1565-4cda-9c4e-0979846dab60.png,1200,1600,3,666,1293,799,1431,trophozoite
384,63,0,1,ae5383cd8b69a7043e5321ca89710d05,/images/dc3bdfe9-1565-4cda-9c4e-0979846dab60.png,1200,1600,3,1027,1335,1187,1440,trophozoite
385,89,0,1,ba0f90ff67027c26e5b6bba15112d68f,/images/471f75c6-bd5d-4c20-bcc1-258e836f4d69.png,1200,1600,3,888,344,1033,483,trophozoite
385,90,0,1,ba0f90ff67027c26e5b6bba15112d68f,/images/471f75c6-bd5d-4c20-bcc1-258e836f4d69.png,1200,1600,3,358,980,467,1092,ring
386,26,0,1,0b273e39dce3a1f5757b275ebfc0919d,/images/3d302619-473d-4c5b-af43-8833ff94233f.png,1200,1600,3,587,531,717,659,trophozoite
386,43,0,1,0b273e39dce3a1f5757b275ebfc0919d,/images/3d302619-473d-4c5b-af43-8833ff94233f.png,1200,1600,3,888,314,997,413,trophozoite
386,72,0,1,0b273e39dce3a1f5757b275ebfc0919d,/images/3d302619-473d-4c5b-af43-8833ff94233f.png,1200,1600,3,963,738,1100,883,trophozoite
386,73,0,1,0b273e39dce3a1f5757b275ebfc0919d,/images/3d302619-473d-4c5b-af43-8833ff94233f.png,1200,1600,3,62,1166,269,1305,trophozoite
387,38,0,1,beb0d6b0ec875ace7acb51ebe0237b56,/images/04018590-4e66-4cb9-ad2d-83570f1b29ae.png,1200,1600,3,278,969,428,1127,difficult
388,27,0,1,fa698cabfa5abd7f87bc05210deb95a5,/images/6f4ffe7b-395f-41ea-ad61-df5e0cbd531c.png,1200,1600,3,281,672,414,799,schizont
389,24,0,1,a1ae52cf221e1bd07d35166e3f9cd800,/images/f329e01b-fbd3-4fb5-9738-a7ff4c8622b8.png,1200,1600,3,613,875,745,993,gametocyte
390,81,0,1,03afcff970a78bbfd1e59d1676ac979d,/images/56077789-8580-41b4-89d6-deea227e5c60.png,1200,1600,3,403,583,545,711,trophozoite
390,82,0,1,03afcff970a78bbfd1e59d1676ac979d,/images/56077789-8580-41b4-89d6-deea227e5c60.png,1200,1600,3,714,418,842,563,trophozoite
392,30,0,1,a17902f432221520af78b6d3aa9970bd,/images/70a95e58-ba60-4c1f-adcd-49c198dc2ba0.png,1200,1600,3,366,1187,477,1282,difficult
394,17,0,1,91ff6f43a02852735e574adeacae6d61,/images/1863da5f-c595-4541-a8f4-21fe78678168.png,1200,1600,3,616,198,749,325,ring
394,21,0,1,91ff6f43a02852735e574adeacae6d61,/images/1863da5f-c595-4541-a8f4-21fe78678168.png,1200,1600,3,326,342,446,472,ring
394,22,0,1,91ff6f43a02852735e574adeacae6d61,/images/1863da5f-c595-4541-a8f4-21fe78678168.png,1200,1600,3,535,1378,647,1482,ring
394,52,0,1,91ff6f43a02852735e574adeacae6d61,/images/1863da5f-c595-4541-a8f4-21fe78678168.png,1200,1600,3,291,508,412,618,ring
395,182,0,1,64b0624382fedec947dd7aada43c2216,/images/eb77e4a9-acb0-4d83-8055-2c5fcaa54b45.png,1200,1600,3,788,779,901,880,ring
396,22,0,1,1d421b5fab31877c23b6b95897e605ed,/images/0f0c949e-018a-4f3f-ab02-3704f49c7754.png,1200,1600,3,925,1256,1062,1372,ring
396,30,0,1,1d421b5fab31877c23b6b95897e605ed,/images/0f0c949e-018a-4f3f-ab02-3704f49c7754.png,1200,1600,3,637,1082,754,1215,ring
397,103,0,1,c684201f4c7a0c4cc16b6e7671c2bc8c,/images/947348fe-4c70-468e-8009-3c14daeca69b.png,1200,1600,3,512,786,652,958,schizont
399,77,0,1,c9c74e1608ea5040af6cbedb3ceb8813,/images/39cc33be-d752-40fe-b7a8-2e69a3517205.png,1200,1600,3,843,172,974,286,ring
400,27,0,1,6ab65e3868c9343dfe55a8bcd3ee5360,/images/9b410534-3b70-4a88-9f93-205cf4e55a05.png,1200,1600,3,242,890,349,1015,trophozoite
400,40,0,1,6ab65e3868c9343dfe55a8bcd3ee5360,/images/9b410534-3b70-4a88-9f93-205cf4e55a05.png,1200,1600,3,354,885,493,1049,trophozoite
400,41,0,1,6ab65e3868c9343dfe55a8bcd3ee5360,/images/9b410534-3b70-4a88-9f93-205cf4e55a05.png,1200,1600,3,982,817,1101,987,trophozoite
400,49,0,1,6ab65e3868c9343dfe55a8bcd3ee5360,/images/9b410534-3b70-4a88-9f93-205cf4e55a05.png,1200,1600,3,462,113,641,254,trophozoite
401,101,0,1,9eb544887bed1eb4ec02822a91288926,/images/c22f7031-9cf8-48ce-b03b-1b12d0db4951.png,1200,1600,3,332,1447,448,1545,trophozoite
402,52,0,1,a662926e485aeddf265ce5552aa900ba,/images/f6f8a69a-3fd2-4684-ac77-3e83ea0fb36d.png,1200,1600,3,725,65,861,208,trophozoite
402,57,0,1,a662926e485aeddf265ce5552aa900ba,/images/f6f8a69a-3fd2-4684-ac77-3e83ea0fb36d.png,1200,1600,3,1000,770,1142,918,difficult
402,59,0,1,a662926e485aeddf265ce5552aa900ba,/images/f6f8a69a-3fd2-4684-ac77-3e83ea0fb36d.png,1200,1600,3,240,1404,373,1533,trophozoite
402,65,0,1,a662926e485aeddf265ce5552aa900ba,/images/f6f8a69a-3fd2-4684-ac77-3e83ea0fb36d.png,1200,1600,3,120,1070,218,1222,trophozoite
403,5,0,1,bddbb239b8d493836b8d4a98bd5561cf,/images/cc882eae-a341-4783-bd19-8bdedf798538.png,1200,1600,3,1031,437,1144,557,ring
403,14,0,1,bddbb239b8d493836b8d4a98bd5561cf,/images/cc882eae-a341-4783-bd19-8bdedf798538.png,1200,1600,3,122,351,248,466,ring
404,43,0,1,54cc8430a56a4d5e52e8beb74f37ba63,/images/d1b48634-9ad5-46e8-b816-42d1d97c93cd.png,1200,1600,3,951,245,1069,360,trophozoite
405,95,0,1,7f8d6f20b7695b07dabfe8d08f394082,/images/e9e78ff8-831b-46e9-9785-3eee9acbfcd8.png,1200,1600,3,259,521,411,651,difficult
406,40,0,1,e776007c30f3c1bee11a7639a33d92a4,/images/6e39fb0a-aa41-4b16-b783-7589e97bf289.png,1200,1600,3,786,637,918,827,schizont
406,41,0,1,e776007c30f3c1bee11a7639a33d92a4,/images/6e39fb0a-aa41-4b16-b783-7589e97bf289.png,1200,1600,3,314,824,461,1010,schizont
407,2,0,1,9b935e604f7eae96961d23e362a77334,/images/2196389c-45ec-46b5-bc6c-1f4a33df7f7c.png,1200,1600,3,410,823,562,974,trophozoite
408,39,0,1,9dce84ed378574cf66ba77e457f23484,/images/bb795ddf-ce72-42d5-9006-124db4d5cf1c.png,1200,1600,3,351,1335,476,1457,trophozoite
408,49,0,1,9dce84ed378574cf66ba77e457f23484,/images/bb795ddf-ce72-42d5-9006-124db4d5cf1c.png,1200,1600,3,702,353,838,457,ring
409,27,0,1,d6c8e608cd3b61a535452f956085082f,/images/064b84fe-bd21-4c27-b682-0a832272eac4.png,1200,1600,3,866,487,959,579,schizont
410,91,0,1,a7858cf427747c1b20cd78f482963406,/images/b4d22412-a495-43a9-bec0-73a2322f8dad.png,1200,1600,3,764,424,963,595,trophozoite
410,92,0,1,a7858cf427747c1b20cd78f482963406,/images/b4d22412-a495-43a9-bec0-73a2322f8dad.png,1200,1600,3,344,464,492,614,trophozoite
410,93,0,1,a7858cf427747c1b20cd78f482963406,/images/b4d22412-a495-43a9-bec0-73a2322f8dad.png,1200,1600,3,603,1005,793,1153,trophozoite
410,94,0,1,a7858cf427747c1b20cd78f482963406,/images/b4d22412-a495-43a9-bec0-73a2322f8dad.png,1200,1600,3,186,1228,304,1371,trophozoite
410,95,0,1,a7858cf427747c1b20cd78f482963406,/images/b4d22412-a495-43a9-bec0-73a2322f8dad.png,1200,1600,3,141,772,329,928,trophozoite
410,96,0,1,a7858cf427747c1b20cd78f482963406,/images/b4d22412-a495-43a9-bec0-73a2322f8dad.png,1200,1600,3,503,90,605,235,ring
411,11,0,1,5ca4f1a03522401877971c84647d79cb,/images/a302a6fa-f635-4ade-b72b-b6f3c2a34ec9.png,1200,1600,3,718,807,842,933,ring
412,7,0,1,bcfcc07066b6cb850ad4488accf6b6a9,/images/5487faad-24a7-46b6-92d8-479d3a8d229f.png,1200,1600,3,848,253,963,369,ring
412,26,0,1,bcfcc07066b6cb850ad4488accf6b6a9,/images/5487faad-24a7-46b6-92d8-479d3a8d229f.png,1200,1600,3,61,664,191,786,ring
413,4,0,1,f2bfac68d2265caf7126f0032aac7807,/images/361a3578-4cbb-422b-9e3c-b5e61395b12e.png,1200,1600,3,555,1008,670,1124,ring
414,46,0,1,90ee357537a71b453e46cac36b745b3a,/images/a85cd1ae-0c94-4387-8305-84ab8d96d137.png,1200,1600,3,779,1214,922,1367,schizont
415,40,0,1,8602466f1a5d31e8434932e243e8ba79,/images/2c1eaf87-3fd3-4803-92b8-23bab40bf28c.png,1200,1600,3,345,1318,522,1502,difficult
416,32,0,1,2082c7910ed1f21735b026182193ac54,/images/883d9731-a04d-4f84-83c9-d3bef954759d.png,1200,1600,3,287,85,414,205,schizont
416,41,0,1,2082c7910ed1f21735b026182193ac54,/images/883d9731-a04d-4f84-83c9-d3bef954759d.png,1200,1600,3,855,1196,993,1347,leukocyte
416,57,0,1,2082c7910ed1f21735b026182193ac54,/images/883d9731-a04d-4f84-83c9-d3bef954759d.png,1200,1600,3,801,1380,997,1502,difficult
417,2,0,1,86679a45956b0403ee11c8fbcbaa7c72,/images/a3ada657-de00-44db-b1e2-54ba17e39983.png,1200,1600,3,739,777,886,917,schizont
417,25,0,1,86679a45956b0403ee11c8fbcbaa7c72,/images/a3ada657-de00-44db-b1e2-54ba17e39983.png,1200,1600,3,196,275,341,434,difficult
418,15,0,1,172b8cd08ee0834ebb6eadeb4abc71aa,/images/627d6331-7bb9-4d1a-b20d-e6541af4d0f9.png,1200,1600,3,302,722,421,862,trophozoite
418,18,0,1,172b8cd08ee0834ebb6eadeb4abc71aa,/images/627d6331-7bb9-4d1a-b20d-e6541af4d0f9.png,1200,1600,3,1002,468,1133,573,trophozoite
418,39,0,1,172b8cd08ee0834ebb6eadeb4abc71aa,/images/627d6331-7bb9-4d1a-b20d-e6541af4d0f9.png,1200,1600,3,472,1434,613,1579,trophozoite
418,62,0,1,172b8cd08ee0834ebb6eadeb4abc71aa,/images/627d6331-7bb9-4d1a-b20d-e6541af4d0f9.png,1200,1600,3,35,720,168,833,trophozoite
418,63,0,1,172b8cd08ee0834ebb6eadeb4abc71aa,/images/627d6331-7bb9-4d1a-b20d-e6541af4d0f9.png,1200,1600,3,50,1305,173,1437,trophozoite
418,66,0,1,172b8cd08ee0834ebb6eadeb4abc71aa,/images/627d6331-7bb9-4d1a-b20d-e6541af4d0f9.png,1200,1600,3,587,276,703,467,trophozoite
420,24,0,1,c8769f5716759f4be15e853bd2c83460,/images/d67fb447-4dd7-4a82-a305-2b70927b69bb.png,1200,1600,3,402,900,532,1036,difficult
421,32,0,1,b0f1343e40e0a3687fddbb7cdac55f88,/images/b318889c-3c60-477c-b8f6-d18cb01a59df.png,1200,1600,3,723,1178,865,1315,trophozoite
421,64,0,1,b0f1343e40e0a3687fddbb7cdac55f88,/images/b318889c-3c60-477c-b8f6-d18cb01a59df.png,1200,1600,3,156,1308,283,1496,trophozoite
421,75,0,1,b0f1343e40e0a3687fddbb7cdac55f88,/images/b318889c-3c60-477c-b8f6-d18cb01a59df.png,1200,1600,3,979,1394,1120,1534,trophozoite
421,76,0,1,b0f1343e40e0a3687fddbb7cdac55f88,/images/b318889c-3c60-477c-b8f6-d18cb01a59df.png,1200,1600,3,222,324,324,512,trophozoite
421,77,0,1,b0f1343e40e0a3687fddbb7cdac55f88,/images/b318889c-3c60-477c-b8f6-d18cb01a59df.png,1200,1600,3,360,376,474,535,trophozoite
421,80,0,1,b0f1343e40e0a3687fddbb7cdac55f88,/images/b318889c-3c60-477c-b8f6-d18cb01a59df.png,1200,1600,3,641,909,766,1040,trophozoite
422,36,0,1,74decede36a30e7c3d1005bae60adbf7,/images/0ca25c88-457f-4f03-bbc1-98fb6663f1d1.png,1200,1600,3,982,257,1107,396,trophozoite
422,48,0,1,74decede36a30e7c3d1005bae60adbf7,/images/0ca25c88-457f-4f03-bbc1-98fb6663f1d1.png,1200,1600,3,737,793,854,934,trophozoite
422,49,0,1,74decede36a30e7c3d1005bae60adbf7,/images/0ca25c88-457f-4f03-bbc1-98fb6663f1d1.png,1200,1600,3,233,1394,349,1527,trophozoite
423,8,0,1,901fed9edad4b769ebe1365ec4c4c791,/images/8e69098c-fae0-47a3-8833-c2bfdfb1a416.png,1200,1600,3,892,976,1054,1140,gametocyte
424,54,0,1,3d80b5e12214161c5d19d873cab68318,/images/ebfd9f67-138e-49f0-9cef-a0352069eedb.png,1200,1600,3,149,1038,303,1158,trophozoite
424,64,0,1,3d80b5e12214161c5d19d873cab68318,/images/ebfd9f67-138e-49f0-9cef-a0352069eedb.png,1200,1600,3,1006,34,1107,214,trophozoite
424,65,0,1,3d80b5e12214161c5d19d873cab68318,/images/ebfd9f67-138e-49f0-9cef-a0352069eedb.png,1200,1600,3,963,623,1110,751,trophozoite
424,66,0,1,3d80b5e12214161c5d19d873cab68318,/images/ebfd9f67-138e-49f0-9cef-a0352069eedb.png,1200,1600,3,909,1144,1050,1279,trophozoite
426,7,0,1,77badee767b0a800eafcec220101e6f8,/images/df49578a-60d4-4a3b-9ee0-79d9d59bc72a.png,1200,1600,3,487,185,630,326,gametocyte
427,7,0,1,074e8b12c0329dac7a65bda686bc4b83,/images/bb337c84-f727-42a5-9c3d-934323a16c6a.png,1200,1600,3,897,515,1031,659,schizont
429,46,0,1,07caafd2a7938e200d2c86e2197ff08d,/images/98976666-9125-47fe-9601-43c41e58dfb4.png,1200,1600,3,648,576,821,717,trophozoite
431,10,0,1,dc70cd9100827c1410a0bb081d48b269,/images/781d4bea-c6a9-4b36-ae10-ba9e328c87fe.png,1200,1600,3,859,1017,1005,1172,trophozoite
431,22,0,1,dc70cd9100827c1410a0bb081d48b269,/images/781d4bea-c6a9-4b36-ae10-ba9e328c87fe.png,1200,1600,3,427,751,564,899,trophozoite
431,28,0,1,dc70cd9100827c1410a0bb081d48b269,/images/781d4bea-c6a9-4b36-ae10-ba9e328c87fe.png,1200,1600,3,296,348,463,505,schizont
431,33,0,1,dc70cd9100827c1410a0bb081d48b269,/images/781d4bea-c6a9-4b36-ae10-ba9e328c87fe.png,1200,1600,3,129,807,279,963,trophozoite
433,1,0,1,d94dbc1f89c4a9bd2e4d2df9a59aad8a,/images/b809b407-7b69-4334-873d-d6c49135f04a.png,1200,1600,3,716,652,856,778,trophozoite
434,54,0,1,bc1167fd67d0f46722c5b07dd45c4340,/images/cbde7f7e-2458-4dda-9db2-3d5ccf950ced.png,1200,1600,3,600,609,761,743,difficult
434,66,0,1,bc1167fd67d0f46722c5b07dd45c4340,/images/cbde7f7e-2458-4dda-9db2-3d5ccf950ced.png,1200,1600,3,510,425,684,554,difficult
435,65,0,1,437dd0822a0e941fb834bddfc33a3fe0,/images/0f2a6cda-afec-437b-8803-8d3176b072c1.png,1200,1600,3,471,390,644,499,schizont
436,21,0,1,feab0c70aaaa84d78f8e3075ed008ee2,/images/d09eed76-e09b-4d90-b8f0-5a801beae41c.png,1200,1600,3,321,339,465,489,leukocyte
438,11,0,1,2aad958c798e5191e8a0672e4f013e34,/images/79b3a64f-2fb9-46e0-85d4-2bdd59c2075e.png,1200,1600,3,333,68,461,196,ring
438,26,0,1,2aad958c798e5191e8a0672e4f013e34,/images/79b3a64f-2fb9-46e0-85d4-2bdd59c2075e.png,1200,1600,3,332,1408,458,1525,ring
439,29,0,1,e20a137cfb9f42b66cddabcd38d55fe2,/images/eeac81a5-9202-4965-b7de-35b12910cdf6.png,1200,1600,3,478,286,614,421,difficult
440,120,0,1,ab3de9b31f01fc72ae6dfe55b015b182,/images/c2ec116f-f091-422c-926c-70b548a8f6ef.png,1200,1600,3,211,1286,366,1414,trophozoite
440,121,0,1,ab3de9b31f01fc72ae6dfe55b015b182,/images/c2ec116f-f091-422c-926c-70b548a8f6ef.png,1200,1600,3,376,632,493,764,trophozoite
440,122,0,1,ab3de9b31f01fc72ae6dfe55b015b182,/images/c2ec116f-f091-422c-926c-70b548a8f6ef.png,1200,1600,3,684,297,850,500,trophozoite
444,54,0,1,7b14a66d81dd6503479b696babe50da1,/images/c680004e-6ee2-43d7-877c-edc9b5ebeecc.png,1200,1600,3,570,95,730,202,trophozoite
444,57,0,1,7b14a66d81dd6503479b696babe50da1,/images/c680004e-6ee2-43d7-877c-edc9b5ebeecc.png,1200,1600,3,333,249,535,367,trophozoite
444,58,0,1,7b14a66d81dd6503479b696babe50da1,/images/c680004e-6ee2-43d7-877c-edc9b5ebeecc.png,1200,1600,3,208,299,297,476,trophozoite
444,59,0,1,7b14a66d81dd6503479b696babe50da1,/images/c680004e-6ee2-43d7-877c-edc9b5ebeecc.png,1200,1600,3,208,795,351,927,trophozoite
444,60,0,1,7b14a66d81dd6503479b696babe50da1,/images/c680004e-6ee2-43d7-877c-edc9b5ebeecc.png,1200,1600,3,181,603,340,748,trophozoite
444,64,0,1,7b14a66d81dd6503479b696babe50da1,/images/c680004e-6ee2-43d7-877c-edc9b5ebeecc.png,1200,1600,3,897,1208,1056,1310,trophozoite
444,71,0,1,7b14a66d81dd6503479b696babe50da1,/images/c680004e-6ee2-43d7-877c-edc9b5ebeecc.png,1200,1600,3,682,306,848,503,trophozoite
445,18,0,1,65ddc716104062077b5b6f84cc868309,/images/fb05b297-180a-4171-b633-09d5616d7534.png,1200,1600,3,407,298,547,421,trophozoite
445,53,0,1,65ddc716104062077b5b6f84cc868309,/images/fb05b297-180a-4171-b633-09d5616d7534.png,1200,1600,3,1005,1316,1127,1465,trophozoite
445,65,0,1,65ddc716104062077b5b6f84cc868309,/images/fb05b297-180a-4171-b633-09d5616d7534.png,1200,1600,3,854,321,993,424,trophozoite
445,66,0,1,65ddc716104062077b5b6f84cc868309,/images/fb05b297-180a-4171-b633-09d5616d7534.png,1200,1600,3,1029,738,1146,871,trophozoite
445,67,0,1,65ddc716104062077b5b6f84cc868309,/images/fb05b297-180a-4171-b633-09d5616d7534.png,1200,1600,3,834,1343,986,1463,trophozoite
445,70,0,1,65ddc716104062077b5b6f84cc868309,/images/fb05b297-180a-4171-b633-09d5616d7534.png,1200,1600,3,321,1147,438,1260,trophozoite
445,71,0,1,65ddc716104062077b5b6f84cc868309,/images/fb05b297-180a-4171-b633-09d5616d7534.png,1200,1600,3,511,1410,631,1521,trophozoite
446,57,0,1,91347be145f02c33db8800b18b524311,/images/0ceb4539-5c4c-487d-9826-452a88b5d537.png,1200,1600,3,612,1128,725,1250,ring
447,1,0,1,2a740d8f0aa1ebb265b0f14fe18b0c53,/images/fc8df086-39e0-43f8-b0c7-2d23a349539b.png,1200,1600,3,368,940,525,1090,trophozoite
449,6,0,1,01a316a291d2ed04ccd8fbbf23638292,/images/5077f87d-a19f-494c-b911-14ccb03bd230.png,1200,1600,3,75,207,202,329,schizont
449,33,0,1,01a316a291d2ed04ccd8fbbf23638292,/images/5077f87d-a19f-494c-b911-14ccb03bd230.png,1200,1600,3,960,1245,1106,1364,schizont
450,64,0,1,7c518ca051ba9dd1579e143a195d0bf6,/images/b701b5c5-b922-4315-b12a-aac4ec65ee8b.png,1200,1600,3,45,299,190,409,trophozoite
450,65,0,1,7c518ca051ba9dd1579e143a195d0bf6,/images/b701b5c5-b922-4315-b12a-aac4ec65ee8b.png,1200,1600,3,383,1050,518,1213,trophozoite
450,73,0,1,7c518ca051ba9dd1579e143a195d0bf6,/images/b701b5c5-b922-4315-b12a-aac4ec65ee8b.png,1200,1600,3,566,897,692,1055,trophozoite
451,48,0,1,7bbcad6d4834df1bc731576a0b9bfb38,/images/7625dfc4-858a-4c8e-907c-8943d665e9a7.png,1200,1600,3,25,385,154,530,ring
451,54,0,1,7bbcad6d4834df1bc731576a0b9bfb38,/images/7625dfc4-858a-4c8e-907c-8943d665e9a7.png,1200,1600,3,672,715,809,894,trophozoite
451,55,0,1,7bbcad6d4834df1bc731576a0b9bfb38,/images/7625dfc4-858a-4c8e-907c-8943d665e9a7.png,1200,1600,3,167,1215,319,1313,difficult
453,58,0,1,36defb05cb00b993f4a39d155bd8512b,/images/66183740-e1e5-43c9-8539-a87028bb3621.png,1200,1600,3,254,192,334,270,trophozoite
453,59,0,1,36defb05cb00b993f4a39d155bd8512b,/images/66183740-e1e5-43c9-8539-a87028bb3621.png,1200,1600,3,53,781,237,958,trophozoite
454,2,0,1,81995e24a953497653139b7d1c9b860e,/images/81af1442-d835-46bf-b80b-a898dba3da1b.png,1200,1600,3,172,941,311,1101,difficult
455,27,0,1,2ef363707ebf9d9ad3ad9c12ab96136a,/images/f68ae8e9-e760-4106-88e0-4bdef2785f06.png,1200,1600,3,261,330,401,470,trophozoite
455,65,0,1,2ef363707ebf9d9ad3ad9c12ab96136a,/images/f68ae8e9-e760-4106-88e0-4bdef2785f06.png,1200,1600,3,573,104,680,252,trophozoite
455,67,0,1,2ef363707ebf9d9ad3ad9c12ab96136a,/images/f68ae8e9-e760-4106-88e0-4bdef2785f06.png,1200,1600,3,417,222,562,331,trophozoite
455,68,0,1,2ef363707ebf9d9ad3ad9c12ab96136a,/images/f68ae8e9-e760-4106-88e0-4bdef2785f06.png,1200,1600,3,214,560,366,687,trophozoite
455,69,0,1,2ef363707ebf9d9ad3ad9c12ab96136a,/images/f68ae8e9-e760-4106-88e0-4bdef2785f06.png,1200,1600,3,383,1377,509,1482,trophozoite
456,8,0,1,51cdda8f0ea4115e0652566dd85bdd1f,/images/9b3fd401-dab0-440f-8498-eb3cc9ffa970.png,1200,1600,3,799,119,913,227,leukocyte
456,38,0,1,51cdda8f0ea4115e0652566dd85bdd1f,/images/9b3fd401-dab0-440f-8498-eb3cc9ffa970.png,1200,1600,3,367,898,501,1015,trophozoite
456,43,0,1,51cdda8f0ea4115e0652566dd85bdd1f,/images/9b3fd401-dab0-440f-8498-eb3cc9ffa970.png,1200,1600,3,278,1098,381,1218,gametocyte
456,45,0,1,51cdda8f0ea4115e0652566dd85bdd1f,/images/9b3fd401-dab0-440f-8498-eb3cc9ffa970.png,1200,1600,3,990,445,1140,612,trophozoite
456,46,0,1,51cdda8f0ea4115e0652566dd85bdd1f,/images/9b3fd401-dab0-440f-8498-eb3cc9ffa970.png,1200,1600,3,94,494,308,631,trophozoite
456,47,0,1,51cdda8f0ea4115e0652566dd85bdd1f,/images/9b3fd401-dab0-440f-8498-eb3cc9ffa970.png,1200,1600,3,177,1444,293,1568,trophozoite
456,48,0,1,51cdda8f0ea4115e0652566dd85bdd1f,/images/9b3fd401-dab0-440f-8498-eb3cc9ffa970.png,1200,1600,3,387,1162,533,1286,trophozoite
456,49,0,1,51cdda8f0ea4115e0652566dd85bdd1f,/images/9b3fd401-dab0-440f-8498-eb3cc9ffa970.png,1200,1600,3,438,507,590,652,trophozoite
456,50,0,1,51cdda8f0ea4115e0652566dd85bdd1f,/images/9b3fd401-dab0-440f-8498-eb3cc9ffa970.png,1200,1600,3,255,945,366,1080,trophozoite
457,18,0,1,9175d1f9d08c3a53f0fbff1bd93fd1bc,/images/30ad83f1-a9b3-4a07-aea6-6c06b71e9ace.png,1200,1600,3,969,1180,1102,1324,difficult
458,31,0,1,3a49b69a69e38aa030238eb45ed47a92,/images/d57b3894-c912-47e8-b00a-e1a2a7aba644.png,1200,1600,3,99,544,216,648,difficult
458,42,0,1,3a49b69a69e38aa030238eb45ed47a92,/images/d57b3894-c912-47e8-b00a-e1a2a7aba644.png,1200,1600,3,927,663,1083,794,difficult
458,53,0,1,3a49b69a69e38aa030238eb45ed47a92,/images/d57b3894-c912-47e8-b00a-e1a2a7aba644.png,1200,1600,3,729,347,858,464,difficult
458,54,0,1,3a49b69a69e38aa030238eb45ed47a92,/images/d57b3894-c912-47e8-b00a-e1a2a7aba644.png,1200,1600,3,926,323,1110,439,schizont
458,59,0,1,3a49b69a69e38aa030238eb45ed47a92,/images/d57b3894-c912-47e8-b00a-e1a2a7aba644.png,1200,1600,3,650,1206,824,1323,trophozoite
459,38,0,1,7100829fbd23d2c989c9053da7e80078,/images/393df10a-5d64-476b-88f5-14ac56d6ed60.png,1200,1600,3,409,716,532,817,ring
460,18,0,1,35a48b376e7b1448b3ffb51eeabab30e,/images/c5acd0ad-b0f2-478d-b0ad-5aa733aa7b32.png,1200,1600,3,609,509,737,680,difficult
461,17,0,1,82b7ae1e2079743b233f93c6505732f4,/images/6b8048ed-ebd7-4789-ba87-c1ba94801481.png,1200,1600,3,262,1042,350,1155,difficult
461,22,0,1,82b7ae1e2079743b233f93c6505732f4,/images/6b8048ed-ebd7-4789-ba87-c1ba94801481.png,1200,1600,3,325,944,422,1046,difficult
462,2,0,1,fdf51595ce103320c7c77805a3b3435b,/images/ac4d6507-d710-497b-ad7c-e0dd75c1d06d.png,1200,1600,3,576,816,705,994,trophozoite
462,30,0,1,fdf51595ce103320c7c77805a3b3435b,/images/ac4d6507-d710-497b-ad7c-e0dd75c1d06d.png,1200,1600,3,694,475,864,614,trophozoite
463,16,0,1,c84b0f9368abc44f4e033f09ddce4cad,/images/ca677c3c-083f-4d54-9dec-39f79f6a17d8.png,1200,1600,3,816,333,934,465,leukocyte
